DateTime,AnimalID,System,PositionID
2023-04-24T22:27:27Z,OR419,sys.1,4
2023-04-24T22:27:28Z,OR424,sys.1,3
2023-04-24T22:27:38Z,OR424,sys.1,3
2023-04-24T22:27:52Z,OR419,sys.1,3
2023-04-24T22:27:59Z,OR419,sys.1,4
2023-04-24T22:28:03Z,OR424,sys.1,3
2023-04-24T22:28:04Z,OR419,sys.1,3
2023-04-24T22:28:12Z,OR424,sys.1,7
2023-04-24T22:28:13Z,OR419,sys.1,4
2023-04-24T22:28:14Z,OR432,sys.1,4
2023-04-24T22:28:17Z,OR419,sys.1,3
2023-04-24T22:28:19Z,OR432,sys.1,7
2023-04-24T22:28:35Z,OR424,sys.1,7
2023-04-24T22:28:36Z,OR419,sys.1,7
2023-04-24T22:28:39Z,OR432,sys.1,8
2023-04-24T22:28:41Z,OR424,sys.1,3
2023-04-24T22:28:43Z,OR428,sys.1,4
2023-04-24T22:28:43Z,OR432,sys.1,3
2023-04-24T22:28:43Z,OR424,sys.1,7
2023-04-24T22:28:46Z,OR428,sys.1,3
2023-04-24T22:28:50Z,OR424,sys.1,7
2023-04-24T22:28:52Z,OR428,sys.1,8
2023-04-24T22:28:58Z,OR432,sys.1,7
2023-04-24T22:28:59Z,OR419,sys.1,3
2023-04-24T22:29:02Z,OR419,sys.1,3
2023-04-24T22:29:04Z,OR428,sys.1,3
2023-04-24T22:29:06Z,OR424,sys.1,3
2023-04-24T22:29:12Z,OR419,sys.1,7
2023-04-24T22:29:13Z,OR432,sys.1,7
2023-04-24T22:29:17Z,OR419,sys.1,3
2023-04-24T22:29:20Z,OR424,sys.1,7
2023-04-24T22:29:27Z,OR432,sys.1,7
2023-04-24T22:29:53Z,OR432,sys.1,7
2023-04-24T22:29:56Z,OR419,sys.1,7
2023-04-24T22:30:18Z,OR419,sys.1,3
2023-04-24T22:30:51Z,OR432,sys.1,7
2023-04-24T22:31:10Z,OR432,sys.1,7
2023-04-24T22:31:45Z,OR419,sys.1,3
2023-04-24T22:31:46Z,OR419,sys.1,3
2023-04-24T22:32:34Z,OR419,sys.1,7
2023-04-24T22:32:46Z,OR419,sys.1,3
2023-04-24T22:32:53Z,OR419,sys.1,7
2023-04-24T22:37:49Z,OR424,sys.1,8
2023-04-24T22:37:57Z,OR432,sys.1,7
2023-04-24T22:38:17Z,OR432,sys.1,3
2023-04-24T22:38:22Z,OR432,sys.1,8
2023-04-24T22:38:32Z,OR424,sys.1,7
2023-04-24T22:38:34Z,OR432,sys.1,3
2023-04-24T22:39:08Z,OR428,sys.1,7
2023-04-24T22:40:12Z,OR428,sys.1,3
2023-04-24T22:40:37Z,OR428,sys.1,3
2023-04-24T22:41:07Z,OR419,sys.1,8
2023-04-24T22:41:11Z,OR428,sys.1,7
2023-04-24T22:41:13Z,OR419,sys.1,3
2023-04-24T22:41:52Z,OR428,sys.1,4
2023-04-24T22:41:57Z,OR424,sys.1,7
2023-04-24T22:42:03Z,OR424,sys.1,7
2023-04-24T22:42:07Z,OR428,sys.1,3
2023-04-24T22:42:43Z,OR424,sys.1,7
2023-04-24T22:42:52Z,OR424,sys.1,7
2023-04-24T22:43:11Z,OR424,sys.1,7
2023-04-24T22:43:31Z,OR419,sys.1,3
2023-04-24T22:43:40Z,OR419,sys.1,3
2023-04-24T22:43:59Z,OR419,sys.1,3
2023-04-24T22:44:07Z,OR419,sys.1,7
2023-04-24T22:45:11Z,OR419,sys.1,3
2023-04-24T22:45:59Z,OR419,sys.1,7
2023-04-24T22:46:05Z,OR424,sys.1,3
2023-04-24T22:46:07Z,OR432,sys.1,8
2023-04-24T22:46:56Z,OR432,sys.1,3
2023-04-24T22:46:59Z,OR432,sys.1,7
2023-04-24T22:47:00Z,OR419,sys.1,4
2023-04-24T22:47:16Z,OR432,sys.1,3
2023-04-24T22:47:17Z,OR419,sys.1,7
2023-04-24T22:48:41Z,OR432,sys.1,3
2023-04-24T22:49:32Z,OR432,sys.1,3
2023-04-24T22:50:17Z,OR428,sys.1,7
2023-04-24T22:51:16Z,OR428,sys.1,3
2023-04-24T22:51:29Z,OR428,sys.1,4
2023-04-24T22:51:38Z,OR428,sys.1,3
2023-04-24T22:52:04Z,OR428,sys.1,4
2023-04-24T22:53:15Z,OR428,sys.1,3
2023-04-24T22:53:20Z,OR428,sys.1,7
2023-04-24T22:53:24Z,OR428,sys.1,3
2023-04-24T22:53:41Z,OR432,sys.1,7
2023-04-24T22:54:07Z,OR432,sys.1,7
2023-04-24T22:56:02Z,OR424,sys.1,4
2023-04-24T22:56:34Z,OR424,sys.1,3
2023-04-24T22:58:15Z,OR432,sys.1,7
2023-04-24T22:59:25Z,OR432,sys.1,7
2023-04-24T23:01:18Z,OR424,sys.1,7
2023-04-24T23:01:30Z,OR424,sys.1,7
2023-04-24T23:01:57Z,OR428,sys.1,7
2023-04-24T23:02:04Z,OR428,sys.1,7
2023-04-24T23:06:35Z,OR428,sys.1,7
2023-04-24T23:07:18Z,OR428,sys.1,7
2023-04-24T23:07:24Z,OR432,sys.1,7
2023-04-24T23:07:28Z,OR424,sys.1,8
2023-04-24T23:07:29Z,OR424,sys.1,3
2023-04-24T23:07:55Z,OR432,sys.1,3
2023-04-24T23:08:24Z,OR428,sys.1,7
2023-04-24T23:09:22Z,OR428,sys.1,7
2023-04-24T23:10:21Z,OR424,sys.1,8
2023-04-24T23:10:55Z,OR424,sys.1,7
2023-04-24T23:13:09Z,OR432,sys.1,3
2023-04-24T23:13:29Z,OR432,sys.1,3
2023-04-24T23:14:14Z,OR424,sys.1,7
2023-04-24T23:14:54Z,OR432,sys.1,7
2023-04-24T23:16:27Z,OR432,sys.1,3
2023-04-24T23:18:03Z,OR432,sys.1,8
2023-04-24T23:18:15Z,OR432,sys.1,7
2023-04-24T23:18:22Z,OR432,sys.1,8
2023-04-24T23:18:35Z,OR432,sys.1,3
2023-04-24T23:19:19Z,OR432,sys.1,7
2023-04-24T23:19:35Z,OR432,sys.1,7
2023-04-24T23:20:37Z,OR424,sys.1,3
2023-04-24T23:20:53Z,OR424,sys.1,7
2023-04-24T23:21:01Z,OR424,sys.1,3
2023-04-24T23:22:37Z,OR424,sys.1,3
2023-04-24T23:24:15Z,OR432,sys.1,7
2023-04-24T23:25:02Z,OR432,sys.1,3
2023-04-24T23:25:10Z,OR432,sys.1,7
2023-04-24T23:25:42Z,OR424,sys.1,3
2023-04-24T23:26:07Z,OR432,sys.1,3
2023-04-24T23:26:34Z,OR424,sys.1,4
2023-04-24T23:26:35Z,OR424,sys.1,3
2023-04-24T23:26:43Z,OR424,sys.1,4
2023-04-24T23:26:44Z,OR424,sys.1,7
2023-04-24T23:26:54Z,OR424,sys.1,3
2023-04-24T23:27:00Z,OR424,sys.1,7
2023-04-24T23:27:02Z,OR424,sys.1,8
2023-04-24T23:27:04Z,OR424,sys.1,7
2023-04-24T23:27:14Z,OR424,sys.1,4
2023-04-24T23:27:17Z,OR424,sys.1,7
2023-04-24T23:27:28Z,OR424,sys.1,3
2023-04-24T23:30:18Z,OR424,sys.1,7
2023-04-24T23:32:50Z,OR432,sys.1,7
2023-04-24T23:33:29Z,OR424,sys.1,3
2023-04-24T23:34:00Z,OR432,sys.1,3
2023-04-24T23:34:38Z,OR432,sys.1,7
2023-04-24T23:34:47Z,OR432,sys.1,7
2023-04-24T23:34:52Z,OR432,sys.1,7
2023-04-24T23:34:55Z,OR424,sys.1,3
2023-04-24T23:39:01Z,OR432,sys.1,7
2023-04-24T23:39:05Z,OR419,sys.1,8
2023-04-24T23:39:14Z,OR419,sys.1,7
2023-04-24T23:39:45Z,OR432,sys.1,7
2023-04-24T23:40:48Z,OR432,sys.1,7
2023-04-24T23:42:30Z,OR432,sys.1,3
2023-04-24T23:42:41Z,OR432,sys.1,3
2023-04-24T23:42:43Z,OR419,sys.1,7
2023-04-24T23:43:25Z,OR428,sys.1,7
2023-04-24T23:43:38Z,OR428,sys.1,7
2023-04-24T23:45:21Z,OR419,sys.1,3
2023-04-24T23:52:41Z,OR428,sys.1,3
2023-04-24T23:53:55Z,OR428,sys.1,7
2023-04-25T00:55:19Z,OR432,sys.1,7
2023-04-25T01:00:53Z,OR432,sys.1,7
2023-04-25T01:08:03Z,OR419,sys.1,7
2023-04-25T01:08:19Z,OR419,sys.1,7
2023-04-25T01:49:48Z,OR428,sys.1,3
2023-04-25T01:50:08Z,OR424,sys.1,7
2023-04-25T01:50:09Z,OR419,sys.1,8
2023-04-25T01:50:10Z,OR424,sys.1,7
2023-04-25T01:50:16Z,OR419,sys.1,3
2023-04-25T01:50:39Z,OR428,sys.1,7
2023-04-25T01:50:43Z,OR419,sys.1,4
2023-04-25T01:50:48Z,OR419,sys.1,3
2023-04-25T01:50:51Z,OR428,sys.1,7
2023-04-25T01:50:57Z,OR419,sys.1,3
2023-04-25T01:51:09Z,OR428,sys.1,3
2023-04-25T01:51:21Z,OR428,sys.1,4
2023-04-25T01:51:38Z,OR419,sys.1,7
2023-04-25T01:51:50Z,OR419,sys.1,7
2023-04-25T01:51:54Z,OR428,sys.1,7
2023-04-25T01:52:03Z,OR419,sys.1,3
2023-04-25T01:52:04Z,OR428,sys.1,4
2023-04-25T01:52:12Z,OR428,sys.1,3
2023-04-25T01:53:43Z,OR428,sys.1,7
2023-04-25T01:54:35Z,OR428,sys.1,3
2023-04-25T01:57:29Z,OR428,sys.1,7
2023-04-25T01:59:31Z,OR419,sys.1,7
2023-04-25T02:00:07Z,OR419,sys.1,3
2023-04-25T02:00:21Z,OR428,sys.1,3
2023-04-25T02:00:44Z,OR432,sys.1,3
2023-04-25T02:01:12Z,OR424,sys.1,7
2023-04-25T02:01:14Z,OR432,sys.1,3
2023-04-25T02:01:22Z,OR432,sys.1,7
2023-04-25T02:01:24Z,OR424,sys.1,7
2023-04-25T02:01:34Z,OR432,sys.1,3
2023-04-25T02:01:38Z,OR424,sys.1,3
2023-04-25T02:01:41Z,OR432,sys.1,4
2023-04-25T02:01:43Z,OR432,sys.1,7
2023-04-25T02:01:46Z,OR424,sys.1,7
2023-04-25T02:02:19Z,OR424,sys.1,3
2023-04-25T02:02:31Z,OR424,sys.1,7
2023-04-25T02:04:20Z,OR432,sys.1,8
2023-04-25T02:04:35Z,OR432,sys.1,3
2023-04-25T02:04:42Z,OR428,sys.1,4
2023-04-25T02:04:51Z,OR428,sys.1,3
2023-04-25T02:04:57Z,OR432,sys.1,8
2023-04-25T02:05:10Z,OR432,sys.1,3
2023-04-25T02:06:40Z,OR428,sys.1,3
2023-04-25T02:07:12Z,OR428,sys.1,7
2023-04-25T02:12:03Z,OR432,sys.1,3
2023-04-25T02:12:15Z,OR432,sys.1,3
2023-04-25T02:12:56Z,OR432,sys.1,8
2023-04-25T02:13:24Z,OR432,sys.1,3
2023-04-25T02:13:27Z,OR432,sys.1,7
2023-04-25T02:13:45Z,OR432,sys.1,7
2023-04-25T02:14:22Z,OR432,sys.1,4
2023-04-25T02:14:54Z,OR424,sys.1,4
2023-04-25T02:14:55Z,OR432,sys.1,7
2023-04-25T02:14:59Z,OR424,sys.1,7
2023-04-25T02:17:01Z,OR428,sys.1,8
2023-04-25T02:17:12Z,OR428,sys.1,3
2023-04-25T02:17:49Z,OR428,sys.1,4
2023-04-25T02:17:53Z,OR428,sys.1,3
2023-04-25T02:17:57Z,OR428,sys.1,4
2023-04-25T02:18:32Z,OR428,sys.1,3
2023-04-25T02:20:11Z,OR428,sys.1,3
2023-04-25T02:20:33Z,OR428,sys.1,7
2023-04-25T02:20:44Z,OR428,sys.1,4
2023-04-25T02:21:11Z,OR424,sys.1,4
2023-04-25T02:21:23Z,OR424,sys.1,7
2023-04-25T02:21:29Z,OR428,sys.1,3
2023-04-25T02:21:29Z,OR424,sys.1,4
2023-04-25T02:21:45Z,OR424,sys.1,3
2023-04-25T02:21:56Z,OR419,sys.1,7
2023-04-25T02:22:56Z,OR419,sys.1,7
2023-04-25T02:23:21Z,OR432,sys.1,4
2023-04-25T02:23:35Z,OR432,sys.1,3
2023-04-25T02:23:44Z,OR419,sys.1,4
2023-04-25T02:23:51Z,OR419,sys.1,7
2023-04-25T02:23:53Z,OR419,sys.1,8
2023-04-25T02:23:59Z,OR432,sys.1,7
2023-04-25T02:23:59Z,OR419,sys.1,3
2023-04-25T02:24:07Z,OR432,sys.1,7
2023-04-25T02:24:07Z,OR419,sys.1,4
2023-04-25T02:24:25Z,OR419,sys.1,3
2023-04-25T02:27:20Z,OR428,sys.1,8
2023-04-25T02:27:28Z,OR428,sys.1,3
2023-04-25T02:28:12Z,OR428,sys.1,4
2023-04-25T02:28:28Z,OR428,sys.1,7
2023-04-25T02:28:46Z,OR428,sys.1,4
2023-04-25T02:29:11Z,OR428,sys.1,3
2023-04-25T02:29:31Z,OR432,sys.1,4
2023-04-25T02:29:45Z,OR432,sys.1,3
2023-04-25T02:30:12Z,OR424,sys.1,4
2023-04-25T02:30:35Z,OR424,sys.1,7
2023-04-25T02:31:07Z,OR419,sys.1,8
2023-04-25T02:31:46Z,OR424,sys.1,8
2023-04-25T02:32:04Z,OR424,sys.1,3
2023-04-25T02:32:29Z,OR419,sys.1,7
2023-04-25T02:32:34Z,OR419,sys.1,3
2023-04-25T02:32:40Z,OR428,sys.1,8
2023-04-25T02:32:45Z,OR428,sys.1,3
2023-04-25T02:33:47Z,OR428,sys.1,4
2023-04-25T02:34:05Z,OR428,sys.1,3
2023-04-25T02:34:34Z,OR428,sys.1,7
2023-04-25T02:34:51Z,OR428,sys.1,7
2023-04-25T02:35:13Z,OR419,sys.1,3
2023-04-25T02:35:19Z,OR424,sys.1,7
2023-04-25T02:35:49Z,OR424,sys.1,3
2023-04-25T02:37:06Z,OR432,sys.1,8
2023-04-25T02:37:16Z,OR432,sys.1,7
2023-04-25T02:37:30Z,OR432,sys.1,7
2023-04-25T02:38:19Z,OR419,sys.1,7
2023-04-25T02:38:22Z,OR432,sys.1,3
2023-04-25T02:39:02Z,OR419,sys.1,3
2023-04-25T02:40:34Z,OR428,sys.1,3
2023-04-25T02:40:44Z,OR428,sys.1,3
2023-04-25T02:41:01Z,OR428,sys.1,3
2023-04-25T02:41:34Z,OR428,sys.1,3
2023-04-25T02:41:44Z,OR428,sys.1,8
2023-04-25T02:42:05Z,OR428,sys.1,7
2023-04-25T02:42:39Z,OR419,sys.1,4
2023-04-25T02:43:19Z,OR419,sys.1,3
2023-04-25T02:46:34Z,OR419,sys.1,3
2023-04-25T02:46:39Z,OR419,sys.1,7
2023-04-25T02:46:40Z,OR419,sys.1,3
2023-04-25T02:48:22Z,OR428,sys.1,7
2023-04-25T02:48:28Z,OR428,sys.1,7
2023-04-25T02:48:40Z,OR428,sys.1,3
2023-04-25T02:48:44Z,OR428,sys.1,7
2023-04-25T02:48:58Z,OR428,sys.1,4
2023-04-25T02:49:00Z,OR428,sys.1,3
2023-04-25T02:49:00Z,OR432,sys.1,4
2023-04-25T02:49:06Z,OR432,sys.1,7
2023-04-25T02:49:06Z,OR419,sys.1,7
2023-04-25T02:49:21Z,OR428,sys.1,8
2023-04-25T02:49:28Z,OR428,sys.1,7
2023-04-25T02:49:42Z,OR428,sys.1,7
2023-04-25T02:49:42Z,OR432,sys.1,4
2023-04-25T02:49:46Z,OR428,sys.1,7
2023-04-25T02:49:46Z,OR419,sys.1,7
2023-04-25T02:49:50Z,OR419,sys.1,7
2023-04-25T02:49:54Z,OR419,sys.1,3
2023-04-25T02:50:02Z,OR428,sys.1,8
2023-04-25T02:50:11Z,OR432,sys.1,3
2023-04-25T02:50:31Z,OR432,sys.1,8
2023-04-25T02:50:41Z,OR419,sys.1,7
2023-04-25T02:50:50Z,OR432,sys.1,7
2023-04-25T02:50:56Z,OR428,sys.1,7
2023-04-25T02:50:56Z,OR432,sys.1,8
2023-04-25T02:51:08Z,OR419,sys.1,7
2023-04-25T02:51:36Z,OR419,sys.1,3
2023-04-25T02:51:40Z,OR419,sys.1,8
2023-04-25T02:51:45Z,OR432,sys.1,3
2023-04-25T02:51:53Z,OR419,sys.1,3
2023-04-25T02:51:55Z,OR419,sys.1,4
2023-04-25T02:52:26Z,OR432,sys.1,8
2023-04-25T02:52:48Z,OR432,sys.1,7
2023-04-25T02:52:56Z,OR424,sys.1,3
2023-04-25T02:52:57Z,OR419,sys.1,3
2023-04-25T02:53:42Z,OR424,sys.1,3
2023-04-25T02:53:57Z,OR419,sys.1,8
2023-04-25T02:54:01Z,OR428,sys.1,3
2023-04-25T02:54:10Z,OR428,sys.1,3
2023-04-25T02:54:20Z,OR424,sys.1,8
2023-04-25T02:54:20Z,OR419,sys.1,7
2023-04-25T02:54:24Z,OR424,sys.1,7
2023-04-25T02:54:42Z,OR424,sys.1,7
2023-04-25T02:54:51Z,OR419,sys.1,8
2023-04-25T02:54:53Z,OR424,sys.1,7
2023-04-25T02:54:58Z,OR432,sys.1,4
2023-04-25T02:54:58Z,OR419,sys.1,3
2023-04-25T02:55:00Z,OR419,sys.1,4
2023-04-25T02:55:11Z,OR432,sys.1,7
2023-04-25T02:55:34Z,OR419,sys.1,3
2023-04-25T02:55:51Z,OR419,sys.1,4
2023-04-25T02:55:53Z,OR432,sys.1,8
2023-04-25T02:55:56Z,OR419,sys.1,3
2023-04-25T02:55:57Z,OR432,sys.1,3
2023-04-25T02:56:05Z,OR419,sys.1,4
2023-04-25T02:56:06Z,OR432,sys.1,4
2023-04-25T02:56:43Z,OR419,sys.1,7
2023-04-25T02:56:50Z,OR424,sys.1,7
2023-04-25T02:56:51Z,OR432,sys.1,7
2023-04-25T02:57:04Z,OR432,sys.1,4
2023-04-25T02:57:18Z,OR432,sys.1,3
2023-04-25T02:57:34Z,OR424,sys.1,3
2023-04-25T02:58:03Z,OR432,sys.1,8
2023-04-25T02:58:13Z,OR432,sys.1,3
2023-04-25T02:58:18Z,OR432,sys.1,4
2023-04-25T02:58:30Z,OR432,sys.1,7
2023-04-25T02:58:53Z,OR432,sys.1,7
2023-04-25T02:59:09Z,OR428,sys.1,3
2023-04-25T02:59:55Z,OR432,sys.1,7
2023-04-25T03:00:06Z,OR428,sys.1,3
2023-04-25T03:00:36Z,OR428,sys.1,3
2023-04-25T03:00:49Z,OR419,sys.1,8
2023-04-25T03:01:00Z,OR428,sys.1,7
2023-04-25T03:01:37Z,OR419,sys.1,7
2023-04-25T03:04:17Z,OR419,sys.1,3
2023-04-25T03:04:54Z,OR419,sys.1,3
2023-04-25T03:04:56Z,OR428,sys.1,3
2023-04-25T03:05:08Z,OR428,sys.1,7
2023-04-25T03:06:56Z,OR428,sys.1,3
2023-04-25T03:07:07Z,OR428,sys.1,3
2023-04-25T03:07:28Z,OR424,sys.1,4
2023-04-25T03:08:15Z,OR424,sys.1,7
2023-04-25T03:11:07Z,OR419,sys.1,3
2023-04-25T03:12:35Z,OR424,sys.1,7
2023-04-25T03:12:41Z,OR419,sys.1,7
2023-04-25T03:12:42Z,OR432,sys.1,7
2023-04-25T03:13:26Z,OR432,sys.1,7
2023-04-25T03:13:44Z,OR424,sys.1,7
2023-04-25T03:16:19Z,OR428,sys.1,7
2023-04-25T03:16:55Z,OR428,sys.1,7
2023-04-25T03:16:55Z,OR419,sys.1,7
2023-04-25T03:17:00Z,OR419,sys.1,7
2023-04-25T03:17:05Z,OR419,sys.1,3
2023-04-25T03:17:57Z,OR428,sys.1,3
2023-04-25T03:18:01Z,OR428,sys.1,3
2023-04-25T03:18:16Z,OR428,sys.1,3
2023-04-25T03:18:43Z,OR428,sys.1,7
2023-04-25T03:19:52Z,OR419,sys.1,3
2023-04-25T03:24:03Z,OR424,sys.1,8
2023-04-25T03:24:30Z,OR424,sys.1,3
2023-04-25T03:25:02Z,OR428,sys.1,7
2023-04-25T03:25:20Z,OR428,sys.1,7
2023-04-25T03:25:27Z,OR428,sys.1,7
2023-04-25T03:25:36Z,OR428,sys.1,3
2023-04-25T03:26:43Z,OR424,sys.1,7
2023-04-25T03:27:08Z,OR419,sys.1,7
2023-04-25T03:30:09Z,OR419,sys.1,3
2023-04-25T03:30:27Z,OR424,sys.1,3
2023-04-25T03:30:46Z,OR428,sys.1,3
2023-04-25T03:30:48Z,OR419,sys.1,4
2023-04-25T03:31:11Z,OR419,sys.1,7
2023-04-25T03:31:22Z,OR419,sys.1,8
2023-04-25T03:31:26Z,OR419,sys.1,7
2023-04-25T03:31:51Z,OR428,sys.1,7
2023-04-25T03:31:51Z,OR419,sys.1,8
2023-04-25T03:32:01Z,OR428,sys.1,3
2023-04-25T03:32:04Z,OR428,sys.1,7
2023-04-25T03:32:06Z,OR419,sys.1,7
2023-04-25T03:32:10Z,OR428,sys.1,3
2023-04-25T03:32:31Z,OR432,sys.1,3
2023-04-25T03:33:15Z,OR432,sys.1,7
2023-04-25T03:34:00Z,OR428,sys.1,7
2023-04-25T03:34:24Z,OR432,sys.1,8
2023-04-25T03:35:20Z,OR432,sys.1,3
2023-04-25T03:35:52Z,OR432,sys.1,4
2023-04-25T03:35:59Z,OR419,sys.1,4
2023-04-25T03:36:05Z,OR428,sys.1,3
2023-04-25T03:36:40Z,OR419,sys.1,7
2023-04-25T03:36:46Z,OR419,sys.1,4
2023-04-25T03:36:51Z,OR428,sys.1,7
2023-04-25T03:36:56Z,OR432,sys.1,3
2023-04-25T03:36:57Z,OR419,sys.1,3
2023-04-25T03:37:01Z,OR428,sys.1,4
2023-04-25T03:37:07Z,OR428,sys.1,3
2023-04-25T03:37:21Z,OR432,sys.1,8
2023-04-25T03:37:23Z,OR428,sys.1,8
2023-04-25T03:37:25Z,OR432,sys.1,3
2023-04-25T03:37:26Z,OR428,sys.1,7
2023-04-25T03:37:49Z,OR419,sys.1,3
2023-04-25T03:37:52Z,OR428,sys.1,7
2023-04-25T03:37:55Z,OR419,sys.1,7
2023-04-25T03:37:59Z,OR428,sys.1,7
2023-04-25T03:38:20Z,OR428,sys.1,3
2023-04-25T03:38:47Z,OR432,sys.1,7
2023-04-25T03:38:55Z,OR428,sys.1,7
2023-04-25T03:38:59Z,OR419,sys.1,4
2023-04-25T03:39:09Z,OR432,sys.1,7
2023-04-25T03:39:24Z,OR428,sys.1,3
2023-04-25T03:39:24Z,OR432,sys.1,7
2023-04-25T03:39:31Z,OR419,sys.1,3
2023-04-25T03:39:35Z,OR432,sys.1,7
2023-04-25T03:39:37Z,OR419,sys.1,4
2023-04-25T03:39:45Z,OR419,sys.1,3
2023-04-25T03:40:15Z,OR424,sys.1,8
2023-04-25T03:40:36Z,OR424,sys.1,7
2023-04-25T03:40:44Z,OR428,sys.1,7
2023-04-25T03:41:24Z,OR424,sys.1,3
2023-04-25T03:41:47Z,OR424,sys.1,7
2023-04-25T03:41:52Z,OR424,sys.1,8
2023-04-25T03:41:55Z,OR424,sys.1,7
2023-04-25T03:44:33Z,OR424,sys.1,8
2023-04-25T03:44:34Z,OR428,sys.1,7
2023-04-25T03:44:45Z,OR428,sys.1,7
2023-04-25T03:44:48Z,OR424,sys.1,3
2023-04-25T03:44:52Z,OR424,sys.1,3
2023-04-25T03:45:15Z,OR428,sys.1,3
2023-04-25T03:45:20Z,OR428,sys.1,3
2023-04-25T03:45:35Z,OR428,sys.1,4
2023-04-25T03:45:38Z,OR428,sys.1,7
2023-04-25T03:45:38Z,OR424,sys.1,7
2023-04-25T03:45:57Z,OR424,sys.1,3
2023-04-25T03:46:27Z,OR424,sys.1,3
2023-04-25T03:46:35Z,OR419,sys.1,4
2023-04-25T03:46:36Z,OR419,sys.1,7
2023-04-25T03:46:48Z,OR424,sys.1,3
2023-04-25T03:47:27Z,OR428,sys.1,8
2023-04-25T03:47:40Z,OR428,sys.1,7
2023-04-25T03:47:45Z,OR428,sys.1,4
2023-04-25T03:47:59Z,OR428,sys.1,7
2023-04-25T03:48:16Z,OR419,sys.1,4
2023-04-25T03:48:21Z,OR419,sys.1,7
2023-04-25T03:50:01Z,OR419,sys.1,8
2023-04-25T03:51:14Z,OR419,sys.1,7
2023-04-25T03:51:17Z,OR419,sys.1,8
2023-04-25T03:51:29Z,OR419,sys.1,3
2023-04-25T03:51:35Z,OR419,sys.1,4
2023-04-25T03:51:46Z,OR419,sys.1,3
2023-04-25T03:51:56Z,OR424,sys.1,3
2023-04-25T03:51:57Z,OR419,sys.1,4
2023-04-25T03:51:59Z,OR419,sys.1,7
2023-04-25T03:52:11Z,OR424,sys.1,4
2023-04-25T03:52:13Z,OR424,sys.1,3
2023-04-25T03:52:58Z,OR419,sys.1,8
2023-04-25T03:54:26Z,OR419,sys.1,3
2023-04-25T03:55:03Z,OR419,sys.1,4
2023-04-25T03:55:21Z,OR428,sys.1,4
2023-04-25T03:55:25Z,OR424,sys.1,4
2023-04-25T03:55:25Z,OR419,sys.1,7
2023-04-25T03:55:26Z,OR424,sys.1,7
2023-04-25T03:55:31Z,OR419,sys.1,3
2023-04-25T03:55:54Z,OR428,sys.1,3
2023-04-25T03:55:57Z,OR428,sys.1,4
2023-04-25T03:56:13Z,OR419,sys.1,7
2023-04-25T03:56:58Z,OR428,sys.1,3
2023-04-25T03:57:04Z,OR428,sys.1,4
2023-04-25T03:57:17Z,OR419,sys.1,7
2023-04-25T03:57:19Z,OR428,sys.1,7
2023-04-25T03:57:39Z,OR419,sys.1,3
2023-04-25T03:58:49Z,OR428,sys.1,8
2023-04-25T03:58:52Z,OR428,sys.1,3
2023-04-25T03:59:48Z,OR424,sys.1,8
2023-04-25T04:00:26Z,OR419,sys.1,3
2023-04-25T04:00:46Z,OR424,sys.1,3
2023-04-25T04:01:18Z,OR419,sys.1,3
2023-04-25T04:01:33Z,OR428,sys.1,4
2023-04-25T04:01:50Z,OR428,sys.1,3
2023-04-25T04:02:23Z,OR428,sys.1,4
2023-04-25T04:03:08Z,OR419,sys.1,8
2023-04-25T04:03:52Z,OR419,sys.1,7
2023-04-25T04:04:06Z,OR428,sys.1,7
2023-04-25T04:04:15Z,OR428,sys.1,4
2023-04-25T04:04:45Z,OR428,sys.1,3
2023-04-25T04:04:45Z,OR424,sys.1,7
2023-04-25T04:04:47Z,OR428,sys.1,8
2023-04-25T04:04:51Z,OR428,sys.1,7
2023-04-25T04:05:11Z,OR419,sys.1,4
2023-04-25T04:05:23Z,OR419,sys.1,7
2023-04-25T04:05:43Z,OR428,sys.1,8
2023-04-25T04:06:04Z,OR424,sys.1,3
2023-04-25T04:06:13Z,OR419,sys.1,4
2023-04-25T04:06:18Z,OR424,sys.1,3
2023-04-25T04:06:27Z,OR419,sys.1,3
2023-04-25T04:06:44Z,OR419,sys.1,8
2023-04-25T04:06:49Z,OR424,sys.1,3
2023-04-25T04:07:09Z,OR419,sys.1,7
2023-04-25T04:07:14Z,OR424,sys.1,7
2023-04-25T04:07:18Z,OR424,sys.1,7
2023-04-25T04:07:21Z,OR428,sys.1,7
2023-04-25T04:07:21Z,OR424,sys.1,8
2023-04-25T04:07:22Z,OR428,sys.1,4
2023-04-25T04:07:22Z,OR424,sys.1,7
2023-04-25T04:07:22Z,OR419,sys.1,8
2023-04-25T04:07:24Z,OR419,sys.1,7
2023-04-25T04:07:39Z,OR432,sys.1,8
2023-04-25T04:07:47Z,OR428,sys.1,7
2023-04-25T04:07:50Z,OR432,sys.1,3
2023-04-25T04:07:55Z,OR432,sys.1,8
2023-04-25T04:07:56Z,OR432,sys.1,3
2023-04-25T04:07:58Z,OR428,sys.1,4
2023-04-25T04:08:13Z,OR419,sys.1,4
2023-04-25T04:08:16Z,OR428,sys.1,7
2023-04-25T04:11:14Z,OR419,sys.1,3
2023-04-25T04:13:41Z,OR428,sys.1,4
2023-04-25T04:14:04Z,OR428,sys.1,3
2023-04-25T04:15:01Z,OR428,sys.1,4
2023-04-25T04:15:24Z,OR419,sys.1,8
2023-04-25T04:16:10Z,OR419,sys.1,3
